Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,COG,Description,Name,KO,KEGG_Pathway,COG_root,abs_log2FoldChange,-log10(pvalue)
g10388,123.71558105426,-0.921989848965832,0.275607356108254,-3.34530203396926,0.0008219301111513,0.01226264027963,Rp_R20_pos_vs_Rp_R10_pos,"KOG4197@1|root,KOG4197@2759|Eukaryota,3A8X8@33154|Opisthokonta,3P7KM@4751|Fungi,1GVAH@112252|Fungi incertae sedis",PPR repeat family,-,-,-,,0.921989848965832,3.085165109019235
g10389,342.465985180856,-0.652818446635182,0.205070655915211,-3.18338303313906,0.0014556491200705,0.0182803915828432,Rp_R20_pos_vs_Rp_R10_pos,"2AHMD@1|root,2RZ2P@2759|Eukaryota,3A2WV@33154|Opisthokonta,3P3A6@4751|Fungi",-,-,-,-,,0.652818446635182,2.836943297812625
g10400,107.513948429475,-1.72618986668503,0.515653599337897,-3.34757649108137,0.0008152148706314,0.0122161509209335,Rp_R20_pos_vs_Rp_R10_pos,"COG1028@1|root,KOG0725@2759|Eukaryota,38FP8@33154|Opisthokonta,3NVM2@4751|Fungi,1GU91@112252|Fungi incertae sedis",KR domain,-,-,-,COG1028,1.72618986668503,3.0887279068055364
g10421,20.0394721378144,-2.11178946727374,0.656871972034314,-3.21491790970102,0.0013048183061865,0.0169344913906467,Rp_R20_pos_vs_Rp_R10_pos,"COG5019@1|root,KOG2655@2759|Eukaryota,3AWDX@33154|Opisthokonta,3Q188@4751|Fungi,1GVVA@112252|Fungi incertae sedis",Septin,-,-,-,COG5019,2.11178946727374,2.8844499589113646
g1043,13.8936413281362,-1.96250130714716,0.461454298671671,-4.25286168705407,2.11055944126821e-05,0.0010283396469967,Rp_R20_pos_vs_Rp_R10_pos,"2CZWY@1|root,2SBZF@2759|Eukaryota,3AX84@33154|Opisthokonta,3Q23N@4751|Fungi,1GWYG@112252|Fungi incertae sedis",function. Source PGD,-,-,-,,1.96250130714716,4.6756024119761666
g10531,41.6706315538799,-3.23239761403693,0.965864783454462,-3.34663575006442,0.0008179861725403,0.0122450234351704,Rp_R20_pos_vs_Rp_R10_pos,"2E512@1|root,2T9XS@2759|Eukaryota,394QY@33154|Opisthokonta,3Q1TI@4751|Fungi,1GVY7@112252|Fungi incertae sedis",-,-,-,-,,3.23239761403693,3.087254037698118
g10533,1897.16962911817,-1.05159776653431,0.333978192741722,-3.14870188948999,0.0016399739883076,0.0196719197852256,Rp_R20_pos_vs_Rp_R10_pos,"COG0814@1|root,KOG1303@2759|Eukaryota,39JAJ@33154|Opisthokonta,3P0IK@4751|Fungi,1GVJU@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG0814,1.05159776653431,2.7851630402596577
g10552,1654.27660319698,-0.670685125549596,0.244817266341282,-2.73953359406703,0.006152642665547,0.0472425806484647,Rp_R20_pos_vs_Rp_R10_pos,"COG0814@1|root,KOG1304@2759|Eukaryota,38FV2@33154|Opisthokonta,3PAAD@4751|Fungi,1GVU7@112252|Fungi incertae sedis",Transmembrane amino acid transporter protein,-,-,-,COG0814,0.670685125549596,2.21093830722427
g10601,29.4871358319391,-5.25915498436342,1.3980791348815,-3.76170050260365,0.0001687620566257,0.0042178028677537,Rp_R20_pos_vs_Rp_R10_pos,"KOG1075@1|root,KOG1075@2759|Eukaryota",Ribonuclease H protein,-,-,-,,5.25915498436342,3.7727251907104553
g10612,24.3376584537868,-1.11170192180738,0.363897254834925,-3.05498848105266,0.002250691662308,0.0243302769617715,Rp_R20_pos_vs_Rp_R10_pos,"28N8N@1|root,2QUTZ@2759|Eukaryota",-,-,-,-,,1.11170192180738,2.6476839979050153
g1063,7726.41892486225,-0.659068413110798,0.234830659391534,-2.80656884760491,0.0050072211112597,0.040927863643446,Rp_R20_pos_vs_Rp_R10_pos,"COG5025@1|root,KOG2294@2759|Eukaryota,38B51@33154|Opisthokonta,3Q37I@4751|Fungi,1GWVF@112252|Fungi incertae sedis",FORKHEAD,-,"K09397,K09403,K09413",-,COG5025,0.659068413110798,2.300403230394634
g10704,191.197976378878,-0.944425965513908,0.191575593745169,-4.92978227054418,8.23213123434529e-07,9.58948666603131e-05,Rp_R20_pos_vs_Rp_R10_pos,"COG1215@1|root,COG5022@1|root,KOG2571@2759|Eukaryota,KOG4229@2759|Eukaryota,38H3K@33154|Opisthokonta,3NU7V@4751|Fungi,1GVIZ@112252|Fungi incertae sedis|2F4XJ@1|root,2T5XT@2759|Eukaryota,39IQP@33154|Opisthokonta,3Q2NR@4751|Fungi,1GXVF@112252|Fungi incertae sedis",Myosin. Large ATPases.,-,K00698,"ko00520,map00520","COG1215,COG5022|",0.944425965513908,6.084487714788663
g10709,127.112811836654,-0.725310677799249,0.165312857793613,-4.38750311064596,1.14659354393177e-05,0.0006678248431595,Rp_R20_pos_vs_Rp_R10_pos,"KOG4147@1|root,KOG4147@2759|Eukaryota,3A1H8@33154|Opisthokonta,3P329@4751|Fungi,1GUBZ@112252|Fungi incertae sedis",Uncharacterized conserved protein (DUF2340),-,-,-,,0.725310677799249,4.940590507915173
g10745,84.563632502939,-1.93338975057908,0.541227346306974,-3.57223219368242,0.0003539513687792,0.0069992588232057,Rp_R20_pos_vs_Rp_R10_pos,"KOG1947@1|root,KOG1947@2759|Eukaryota,39E2Q@33154|Opisthokonta,3P088@4751|Fungi,1GW53@112252|Fungi incertae sedis","Leucine-rich repeats, outliers",AMN1,K15081,-,,1.93338975057908,3.4510564038546843
g10772,1155.42577241125,-0.694767332615616,0.13508930715681,-5.14302239931648,2.70353374243702e-07,4.49163323159475e-05,Rp_R20_pos_vs_Rp_R10_pos,"KOG3986@1|root,KOG3986@2759|Eukaryota,38E1I@33154|Opisthokonta,3NXSM@4751|Fungi,3V0RT@5204|Basidiomycota,2299G@155619|Agaricomycetes,3H4JA@355688|Agaricomycetes incertae sedis",Starch/carbohydrate-binding module (family 53),-,-,-,,0.694767332615616,6.568068205684156
g10773,266.468083516907,-1.05438557069231,0.228636499390885,-4.61162401235724,3.99535182915104e-06,0.0003114684085579,Rp_R20_pos_vs_Rp_R10_pos,"2CS71@1|root,2RAP4@2759|Eukaryota,3AX38@33154|Opisthokonta,3Q1WY@4751|Fungi,1GWCI@112252|Fungi incertae sedis",GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain,-,-,-,,1.05438557069231,5.39844497086037
g10775,37.8259075948362,-3.42365598237811,0.935443804007702,-3.65992694345744,0.0002522871666177,0.0054867044851655,Rp_R20_pos_vs_Rp_R10_pos,"COG1472@1|root,2QR4D@2759|Eukaryota,38FS1@33154|Opisthokonta,3NVBN@4751|Fungi,1GW3Y@112252|Fungi incertae sedis",Fibronectin type III-like domain,-,K05349,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110",COG1472,3.42365598237811,3.5981048406789005
g10789,405.593437684798,-0.713492239954554,0.141341381927203,-5.04800667876613,4.46443544090971e-07,5.99269151998669e-05,Rp_R20_pos_vs_Rp_R10_pos,"28KNB@1|root,2QT3W@2759|Eukaryota,39TFP@33154|Opisthokonta,3NY58@4751|Fungi,1GSB6@112252|Fungi incertae sedis","Component of the ERMES MDM complex, which serves as a molecular tether to connect the endoplasmic reticulum and mitochondria. Components of this complex are involved in the control of mitochondrial shape and protein biogenesis and may function in phospholipid exchange. MDM34 is required for the interaction of the ER-resident membrane protein MMM1 and the outer mitochondrial membrane-resident beta-barrel protein MDM10",MDM34,K17775,"ko04139,map04139",,0.713492239954554,6.350233452878378
g1079,123.456517171606,-1.87803102022012,0.506235380629897,-3.70979803482588,0.0002074246501736,0.0048484035215971,Rp_R20_pos_vs_Rp_R10_pos,"KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3NVJ9@4751|Fungi,1GSZZ@112252|Fungi incertae sedis",Sugar (and other) transporter,HGT1,-,-,,1.87803102022012,3.6831396336835507
g10791,4.47100244246489,-4.24629837567764,0.891890296642943,-4.76100972469442,1.92626765099259e-06,0.0001841675425375,Rp_R20_pos_vs_Rp_R10_pos,"2E575@1|root,2RAF2@2759|Eukaryota,3AWUI@33154|Opisthokonta,3Q1KJ@4751|Fungi,1GV2W@112252|Fungi incertae sedis",-,-,-,-,,4.24629837567764,5.715283368679204
g10813,52.2623643803182,-3.74272496955587,0.949577196648005,-3.94146466739897,8.09855659137939e-05,0.0026138478272399,Rp_R20_pos_vs_Rp_R10_pos,"2CMQJ@1|root,2QRF6@2759|Eukaryota,39RE5@33154|Opisthokonta,3NVPZ@4751|Fungi,1GW9Z@112252|Fungi incertae sedis",Glycosyl hydrolase family 9,-,K01179,"ko00500,ko01100,map00500,map01100",,3.74272496955587,4.091592378684174
g10816,5.97907923995533,-4.80389130036229,1.19199041356177,-4.03014256298239,5.57430342943485e-05,0.0020068482453146,Rp_R20_pos_vs_Rp_R10_pos,"2CMQJ@1|root,2QRF6@2759|Eukaryota,39RE5@33154|Opisthokonta,3NVPZ@4751|Fungi,1GW9Z@112252|Fungi incertae sedis",Glycosyl hydrolase family 9,-,K01179,"ko00500,ko01100,map00500,map01100",,4.80389130036229,4.2538093947647
g10836,196.878552912242,-3.5973541290381,0.988270212178155,-3.64005115676764,0.0002725838796466,0.0057253913539456,Rp_R20_pos_vs_Rp_R10_pos,"COG1928@1|root,KOG3359@2759|Eukaryota,38DG3@33154|Opisthokonta,3NUGH@4751|Fungi,1GT2M@112252|Fungi incertae sedis",Dolichyl-phosphate-mannose-protein mannosyltransferase,-,K00728,"ko00514,ko00515,ko01100,map00514,map00515,map01100",COG1928,3.5973541290381,3.5644998315077268
g10840,57.8724365045233,-0.925604383061263,0.262612596427741,-3.5246000978325,0.0004241225406605,0.0079303872478307,Rp_R20_pos_vs_Rp_R10_pos,"2F95U@1|root,2TAB3@2759|Eukaryota,3958B@33154|Opisthokonta,3Q2CA@4751|Fungi,1GXD8@112252|Fungi incertae sedis",-,-,-,-,,0.925604383061263,3.3725086456625832
g10854,105.481663457185,-1.23251126829077,0.297976471294971,-4.13627043415347,3.52996153838564e-05,0.0014782807938334,Rp_R20_pos_vs_Rp_R10_pos,"2E69K@1|root,2SD0C@2759|Eukaryota,3AE8V@33154|Opisthokonta,3P95I@4751|Fungi,1GUKQ@112252|Fungi incertae sedis",basic region leucin zipper,-,-,-,,1.23251126829077,4.45223002655492
g10865,26.6441984699959,-2.32358953789413,0.685408338231338,-3.39008063994383,0.0006987206698123,0.0110730017642112,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,2.32358953789413,3.1556964090962434
g10924,2.29543125063963,-3.93732919297343,1.30571307578641,-3.01546278886885,0.0025658742113724,0.0264401140774319,Rp_R20_pos_vs_Rp_R10_pos,"2CZ7S@1|root,2S8Y2@2759|Eukaryota,3APF4@33154|Opisthokonta,3PEUS@4751|Fungi,1GWZQ@112252|Fungi incertae sedis",DDE superfamily endonuclease,-,-,-,,3.93732919297343,2.590764638158244
g11009,1083.37968710929,-0.644069833891876,0.116525338287248,-5.52729426370915,3.25207242981828e-08,8.52806680087224e-06,Rp_R20_pos_vs_Rp_R10_pos,"28JV3@1|root,2QS95@2759|Eukaryota,38CQS@33154|Opisthokonta,3NVUH@4751|Fungi,1GT1I@112252|Fungi incertae sedis",Actin interacting protein 3,BUD6,-,-,,0.644069833891876,7.487839790408809
g11095,620.554185201858,-0.668398317365474,0.218212203461379,-3.06306570743085,0.002190819491229,0.0239382200788059,Rp_R20_pos_vs_Rp_R10_pos,"KOG1721@1|root,KOG1721@2759|Eukaryota,39USC@33154|Opisthokonta,3NWZK@4751|Fungi,1GV6M@112252|Fungi incertae sedis","Zinc finger, C2H2 type",-,-,-,,0.668398317365474,2.6593934039055926
g11160,43.025323104375,-2.30979877057722,0.611089145341492,-3.77980657680713,0.0001569502354832,0.0040206310808228,Rp_R20_pos_vs_Rp_R10_pos,"2F9KX@1|root,2TASJ@2759|Eukaryota,395TF@33154|Opisthokonta,3Q2X8@4751|Fungi,1GY5G@112252|Fungi incertae sedis",-,-,-,-,,2.30979877057722,3.8042380283616604
g11184,52.9795110342943,-3.6275557455536,1.10236713818872,-3.29069655642491,0.0009993965461644,0.0139509425579936,Rp_R20_pos_vs_Rp_R10_pos,"2C17C@1|root,2S4YJ@2759|Eukaryota,3A72B@33154|Opisthokonta,3P56C@4751|Fungi,1GWH1@112252|Fungi incertae sedis",-,-,-,-,,3.6275557455536,3.000262155778297
g11239,7.7862686829721,-1.43262611744406,0.527417507625085,-2.71630368111034,0.0066015334004738,0.0495029524580853,Rp_R20_pos_vs_Rp_R10_pos,"2D0AW@1|root,2SDGP@2759|Eukaryota,39PSQ@33154|Opisthokonta,3Q61Q@4751|Fungi,1GWAX@112252|Fungi incertae sedis",NmrA-like family,-,-,-,,1.43262611744406,2.18035517506186
g11244,46.486374055195,-0.866908716738294,0.294592583789303,-2.94273774847746,0.0032532387877907,0.0307555489690912,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.866908716738294,2.4876840583247226
g11251,423.575876911664,-0.926991738329324,0.285680544119745,-3.24485428710458,0.0011751073754876,0.0156868271502718,Rp_R20_pos_vs_Rp_R10_pos,"COG5169@1|root,KOG0627@2759|Eukaryota,39VVJ@33154|Opisthokonta,3NY3V@4751|Fungi,1GUKM@112252|Fungi incertae sedis",heat shock factor,SFL1,-,-,COG5169,0.926991738329324,2.9299224479018924
g11255,104.552019890354,-1.0529428236743,0.345798532708272,-3.04496035719909,0.0023271098148139,0.0248515220423939,Rp_R20_pos_vs_Rp_R10_pos,"2E2K3@1|root,2S9TD@2759|Eukaryota,3A05B@33154|Opisthokonta,3P1YM@4751|Fungi,1GUT3@112252|Fungi incertae sedis",RTA1 like protein,-,-,-,,1.0529428236743,2.633183122152714
g11261,42.517226504973,-1.41408225660945,0.366730163378345,-3.8559202318752,0.0001152950823257,0.0033242048700726,Rp_R20_pos_vs_Rp_R10_pos,"COG0168@1|root,KOG1341@2759|Eukaryota,38Z3I@33154|Opisthokonta,3NV12@4751|Fungi,1GVRH@112252|Fungi incertae sedis",Cation transport protein,TRK1,-,-,COG0168,1.41408225660945,3.9381892162470096
g11320,334.67206740312,-0.905652257554824,0.328909325022671,-2.75350131071048,0.0058961534110061,0.0459098191998723,Rp_R20_pos_vs_Rp_R10_pos,"COG5638@1|root,KOG2318@2759|Eukaryota,38GAF@33154|Opisthokonta,3NU82@4751|Fungi,1GS21@112252|Fungi incertae sedis",Pre-rRNA processing protein Esf1,ESF1,-,-,COG5638,0.905652257554824,2.2294312251682307
g11326,539.647167419343,-2.75793206576784,0.723262336672097,-3.81318357936036,0.0001371881325944,0.003694381471167,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,2.75793206576784,3.862683455478249
g11361,121.835180449158,-1.46210108546755,0.361996113816139,-4.0389966346715,5.3680335258695e-05,0.0019464163065447,Rp_R20_pos_vs_Rp_R10_pos,"KOG4339@1|root,KOG4339@2759|Eukaryota,394BM@33154|Opisthokonta,3Q1I7@4751|Fungi,1GXIF@112252|Fungi incertae sedis",negative regulation of integrin-mediated signaling pathway,-,-,-,,1.46210108546755,4.270184780459284
g11365,13.6525162462271,-2.12188806227235,0.578890957982193,-3.66543652654118,0.0002469170488541,0.0054103383359983,Rp_R20_pos_vs_Rp_R10_pos,"2D8KR@1|root,2TAP5@2759|Eukaryota,395P9@33154|Opisthokonta,3Q2SQ@4751|Fungi,1GY03@112252|Fungi incertae sedis",-,-,-,-,,2.12188806227235,3.6074489223498287
g11398,42.6308141540735,-2.64804327496773,0.608461472749141,-4.35203113683333,1.34882100263349e-05,0.000751615202544,Rp_R20_pos_vs_Rp_R10_pos,"2CIVY@1|root,2RE7X@2759|Eukaryota,38JFG@33154|Opisthokonta,3Q2K8@4751|Fungi,1GXRX@112252|Fungi incertae sedis",-,-,-,-,,2.64804327496773,4.870045680221694
g11412,2320.93519189915,-0.711072659340935,0.180043648850345,-3.9494459475879,7.83322965010936e-05,0.0025567106566516,Rp_R20_pos_vs_Rp_R10_pos,"2A19J@1|root,2R1FS@2759|Eukaryota,39TFH@33154|Opisthokonta,3P06N@4751|Fungi,1GV24@112252|Fungi incertae sedis",NDT80 / PhoG like DNA-binding  family,NDT80,K12769,"ko04113,map04113",,0.711072659340935,4.106059140875591
g11446,1140.53883255317,-0.600400226087313,0.206431189214621,-2.90847632265052,0.0036319467816832,0.0330214642513822,Rp_R20_pos_vs_Rp_R10_pos,"2CYZ2@1|root,2S7CA@2759|Eukaryota,39Z0I@33154|Opisthokonta,3P6XA@4751|Fungi,1GXK6@112252|Fungi incertae sedis",Copper-fist,CUP2,K09281,-,,0.600400226087313,2.4398605237497004
g1149,88.6573284963157,-5.38671750156279,1.80414283603067,-2.98574890745027,0.0028288481488685,0.0280518214918872,Rp_R20_pos_vs_Rp_R10_pos,"28UDE@1|root,2R144@2759|Eukaryota,394W7@33154|Opisthokonta,3Q1ZA@4751|Fungi,1GWJX@112252|Fungi incertae sedis",Protein of unknown function (DUF3455),-,-,-,,5.38671750156279,2.54839036462448
g11538,58.4315121727358,-0.611148710162427,0.179661703176699,-3.40166379009196,0.0006697698008009,0.0107485713320385,Rp_R20_pos_vs_Rp_R10_pos,"KOG0490@1|root,KOG0490@2759|Eukaryota,3A2AD@33154|Opisthokonta,3P33A@4751|Fungi,3QVQQ@4890|Ascomycota,3RU8U@4891|Saccharomycetes,3S13N@4893|Saccharomycetaceae",to Saccharomyces cerevisiae YHP1 (YDR451C) and YOX1 (YML027W),YOX1,K12411,-,,0.611148710162427,3.1740744382252366
g11726,20.3887386679775,-3.15013199695188,1.01366439423072,-3.10766760170417,0.001885700280327,0.0215695592448919,Rp_R20_pos_vs_Rp_R10_pos,"COG5069@1|root,KOG1700@2759|Eukaryota,3A92D@33154|Opisthokonta,3Q1QJ@4751|Fungi,1GVJT@112252|Fungi incertae sedis","Zinc-binding domain present in Lin-11, Isl-1, Mec-3.",-,-,-,COG5069,3.15013199695188,2.7245273343686356
g11792,923.103607429022,-0.79776430561184,0.293798164693942,-2.71534815897469,0.0066206128460145,0.0495726641211192,Rp_R20_pos_vs_Rp_R10_pos,"KOG0588@1|root,KOG0588@2759|Eukaryota,38BGN@33154|Opisthokonta,3NW2V@4751|Fungi,1GS2G@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337 CAMK CAMKL BRSK protein kinase,GIN4,"K02515,K06668,K18679,K18680","ko04011,ko04111,map04011,map04111",,0.79776430561184,2.179101807641351
g11821,320.082439665455,-1.50715198923121,0.429856368861966,-3.50617577964789,0.0004545948937831,0.008249045570358,Rp_R20_pos_vs_Rp_R10_pos,"2CMGE@1|root,2QQ9X@2759|Eukaryota",Universal stress protein family,-,-,-,,1.50715198923121,3.3423754467770785
g11852,90.4391617374228,-1.94675509567159,0.656971589207153,-2.96322569750844,0.0030443326027156,0.0294116194110785,Rp_R20_pos_vs_Rp_R10_pos,"COG5036@1|root,COG5264@1|root,KOG1161@2759|Eukaryota,KOG4580@2759|Eukaryota,38D0A@33154|Opisthokonta,3NU6V@4751|Fungi,1GV14@112252|Fungi incertae sedis",Domain of unknown function (DUF202),-,-,-,"COG5036,COG5264",1.94675509567159,2.5165079012992653
g11886,3.32862649901433,-3.21532699460201,0.963412281861623,-3.33743616843763,0.0008455514141547,0.0125189785343332,Rp_R20_pos_vs_Rp_R10_pos,"COG0531@1|root,KOG1287@2759|Eukaryota,38BBK@33154|Opisthokonta,3NX7G@4751|Fungi,1GWCP@112252|Fungi incertae sedis",Amino acid permease,-,-,-,COG0531,3.21532699460201,3.0728599797814318
g11887,32.1898265146108,-1.85682736114055,0.523553951805996,-3.54658264871354,0.0003902623067655,0.0075263812519802,Rp_R20_pos_vs_Rp_R10_pos,"COG0477@1|root,KOG2533@2759|Eukaryota,38FD5@33154|Opisthokonta,3Q0N1@4751|Fungi,1GVAV@112252|Fungi incertae sedis",Major Facilitator Superfamily,-,-,-,COG0477,1.85682736114055,3.4086433927470994
g11934,179.405770094105,-0.79447869309305,0.21946552959144,-3.62006140359291,0.0002945331119362,0.0060941631945666,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.79447869309305,3.530865873974281
g11981,121.906465527355,-0.993523129896263,0.358677854516213,-2.76995949815841,0.0056063263575787,0.0442181583926819,Rp_R20_pos_vs_Rp_R10_pos,"COG0659@1|root,KOG0236@2759|Eukaryota,38C1D@33154|Opisthokonta,3NVZY@4751|Fungi,1GW3P@112252|Fungi incertae sedis",Sulfate permease family,SUL2,K14708,-,COG0659,0.993523129896263,2.2513216245261245
